Program,Year,Period,Geo Level,State,State ANSI,Commodity,Data Item,Domain,Domain Category,Value
SURVEY,2015,YEAR,STATE,IOWA,19,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,192
SURVEY,2015,YEAR,STATE,KANSAS,20,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148
SURVEY,2015,YEAR,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,172
SURVEY,2015,YEAR,STATE,LOUISIANA,22,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,171
SURVEY,2015,YEAR,STATE,MARYLAND,24,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164
SURVEY,2015,YEAR,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,162
SURVEY,2015,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,188
SURVEY,2015,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175
SURVEY,2015,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,142
SURVEY,2015,YEAR,STATE,MONTANA,30,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110
SURVEY,2015,YEAR,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,185
SURVEY,2015,YEAR,STATE,NEW JERSEY,34,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147
SURVEY,2015,YEAR,STATE,NEW MEXICO,35,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,180
SURVEY,2015,YEAR,STATE,NEW YORK,36,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,143
SURVEY,2015,YEAR,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,113
SURVEY,2015,YEAR,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,128
SURVEY,2015,YEAR,STATE,OHIO,39,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,153
SURVEY,2015,YEAR,STATE,OKLAHOMA,40,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,129
SURVEY,2015,YEAR,STATE,OREGON,41,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,188
SURVEY,2015,YEAR,STATE,OTHER STATES,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,0
SURVEY,2015,YEAR,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147
SURVEY,2015,YEAR,STATE,SOUTH CAROLINA,45,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,93
SURVEY,2015,YEAR,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,159
SURVEY,2015,YEAR,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160
SURVEY,2015,YEAR,STATE,TEXAS,48,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,135
SURVEY,2015,YEAR,STATE,UTAH,49,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,173
SURVEY,2015,YEAR,STATE,VIRGINIA,51,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,161
SURVEY,2015,YEAR,STATE,WASHINGTON,53,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,215
SURVEY,2015,YEAR,STATE,WEST VIRGINIA,54,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148
SURVEY,2015,YEAR,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164
SURVEY,2015,YEAR,STATE,WYOMING,56,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,159
SURVEY,2014,YEAR,STATE,ALABAMA,1,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,159
SURVEY,2014,YEAR,STATE,ARIZONA,4,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,210
SURVEY,2014,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,187
SURVEY,2014,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165
SURVEY,2014,YEAR,STATE,COLORADO,8,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,146
SURVEY,2014,YEAR,STATE,DELAWARE,10,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,200
SURVEY,2014,YEAR,STATE,FLORIDA,12,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,135
SURVEY,2014,YEAR,STATE,GEORGIA,13,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170
SURVEY,2014,YEAR,STATE,IDAHO,16,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,200
SURVEY,2014,YEAR,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,200
SURVEY,2014,YEAR,STATE,INDIANA,18,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,188
SURVEY,2014,YEAR,STATE,IOWA,19,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,178
SURVEY,2014,YEAR,STATE,KANSAS,20,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,149
SURVEY,2014,YEAR,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,158
SURVEY,2014,YEAR,STATE,LOUISIANA,22,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,183
SURVEY,2014,YEAR,STATE,MARYLAND,24,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175
SURVEY,2014,YEAR,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,161
SURVEY,2014,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,156
SURVEY,2014,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,185
SURVEY,2014,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,186
SURVEY,2014,YEAR,STATE,MONTANA,30,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,100
SURVEY,2014,YEAR,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,179
SURVEY,2014,YEAR,STATE,NEW JERSEY,34,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,157
SURVEY,2014,YEAR,STATE,NEW MEXICO,35,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,195
SURVEY,2014,YEAR,STATE,NEW YORK,36,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148
SURVEY,2014,YEAR,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,132
SURVEY,2014,YEAR,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,124
SURVEY,2014,YEAR,STATE,OHIO,39,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,176
SURVEY,2014,YEAR,STATE,OKLAHOMA,40,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147
SURVEY,2014,YEAR,STATE,OREGON,41,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,190
SURVEY,2014,YEAR,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,154
SURVEY,2014,YEAR,STATE,SOUTH CAROLINA,45,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,117
SURVEY,2014,YEAR,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148
SURVEY,2014,YEAR,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,168
SURVEY,2014,YEAR,STATE,TEXAS,48,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148
SURVEY,2014,YEAR,STATE,UTAH,49,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160
SURVEY,2014,YEAR,STATE,VIRGINIA,51,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145
SURVEY,2014,YEAR,STATE,WASHINGTON,53,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,215
SURVEY,2014,YEAR,STATE,WEST VIRGINIA,54,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,149
SURVEY,2014,YEAR,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,156
SURVEY,2014,YEAR,STATE,WYOMING,56,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138
SURVEY,2013,YEAR,STATE,ALABAMA,1,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147
SURVEY,2013,YEAR,STATE,ARIZONA,4,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,177
SURVEY,2013,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,186
SURVEY,2013,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,191
SURVEY,2013,YEAR,STATE,COLORADO,8,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,131
SURVEY,2013,YEAR,STATE,DELAWARE,10,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,166
SURVEY,2013,YEAR,STATE,FLORIDA,12,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,133
SURVEY,2013,YEAR,STATE,GEORGIA,13,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175
SURVEY,2013,YEAR,STATE,IDAHO,16,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181
SURVEY,2013,YEAR,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,178
SURVEY,2013,YEAR,STATE,INDIANA,18,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,177
SURVEY,2013,YEAR,STATE,IOWA,19,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164
SURVEY,2013,YEAR,STATE,KANSAS,20,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,126
SURVEY,2013,YEAR,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170
SURVEY,2013,YEAR,STATE,LOUISIANA,22,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,173
SURVEY,2013,YEAR,STATE,MARYLAND,24,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,158
SURVEY,2013,YEAR,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,155
SURVEY,2013,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,159
SURVEY,2013,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,176
SURVEY,2013,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,136
SURVEY,2013,YEAR,STATE,MONTANA,30,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,115
SURVEY,2013,YEAR,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,169
SURVEY,2013,YEAR,STATE,NEW JERSEY,34,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,139
SURVEY,2013,YEAR,STATE,NEW MEXICO,35,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,190
SURVEY,2013,YEAR,STATE,NEW YORK,36,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,137
SURVEY,2013,YEAR,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,142
SURVEY,2013,YEAR,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110
SURVEY,2013,YEAR,STATE,OHIO,39,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,174
SURVEY,2013,YEAR,STATE,OKLAHOMA,40,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145
SURVEY,2013,YEAR,STATE,OREGON,41,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,188
SURVEY,2013,YEAR,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,146
SURVEY,2013,YEAR,STATE,SOUTH CAROLINA,45,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,129
SURVEY,2013,YEAR,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,137
SURVEY,2013,YEAR,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,156
SURVEY,2013,YEAR,STATE,TEXAS,48,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,136
SURVEY,2013,YEAR,STATE,UTAH,49,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170
SURVEY,2013,YEAR,STATE,VIRGINIA,51,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,154
SURVEY,2013,YEAR,STATE,WASHINGTON,53,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,215
SURVEY,2013,YEAR,STATE,WEST VIRGINIA,54,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147
SURVEY,2013,YEAR,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145
SURVEY,2013,YEAR,STATE,WYOMING,56,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,127
SURVEY,2012,YEAR,STATE,ALABAMA,1,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,98
SURVEY,2012,YEAR,STATE,ARIZONA,4,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,195
SURVEY,2012,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,178
SURVEY,2012,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,180
SURVEY,2012,YEAR,STATE,COLORADO,8,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,133
SURVEY,2012,YEAR,STATE,DELAWARE,10,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,135
SURVEY,2012,YEAR,STATE,FLORIDA,12,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,115
SURVEY,2012,YEAR,STATE,GEORGIA,13,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,180
SURVEY,2012,YEAR,STATE,IDAHO,16,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,195
SURVEY,2012,YEAR,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,105
SURVEY,2012,YEAR,STATE,INDIANA,18,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,99
SURVEY,2012,YEAR,STATE,IOWA,19,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,137
SURVEY,2012,YEAR,STATE,KANSAS,20,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,95
SURVEY,2012,YEAR,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,68
SURVEY,2012,YEAR,STATE,LOUISIANA,22,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,173
SURVEY,2012,YEAR,STATE,MARYLAND,24,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,122
SURVEY,2012,YEAR,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,132
SURVEY,2012,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165
SURVEY,2012,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165
SURVEY,2012,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,75
SURVEY,2012,YEAR,STATE,MONTANA,30,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,104
SURVEY,2012,YEAR,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,142
SURVEY,2012,YEAR,STATE,NEW JERSEY,34,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,118
SURVEY,2012,YEAR,STATE,NEW MEXICO,35,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170
SURVEY,2012,YEAR,STATE,NEW YORK,36,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,134
SURVEY,2012,YEAR,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,117
SURVEY,2012,YEAR,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,122
SURVEY,2012,YEAR,STATE,OHIO,39,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120
SURVEY,2012,YEAR,STATE,OKLAHOMA,40,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110
SURVEY,2012,YEAR,STATE,OREGON,41,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,205
SURVEY,2012,YEAR,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,131
SURVEY,2012,YEAR,STATE,SOUTH CAROLINA,45,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,122
SURVEY,2012,YEAR,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,101
SURVEY,2012,YEAR,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,85
SURVEY,2012,YEAR,STATE,TEXAS,48,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,129
SURVEY,2012,YEAR,STATE,UTAH,49,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,167
SURVEY,2012,YEAR,STATE,VIRGINIA,51,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,103
SURVEY,2012,YEAR,STATE,WASHINGTON,53,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,215
SURVEY,2012,YEAR,STATE,WEST VIRGINIA,54,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,128
SURVEY,2012,YEAR,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120
SURVEY,2012,YEAR,STATE,WYOMING,56,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,142
SURVEY,2011,YEAR,STATE,ALABAMA,1,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,114
SURVEY,2011,YEAR,STATE,ARIZONA,4,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,178
SURVEY,2011,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,141
SURVEY,2011,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181
SURVEY,2011,YEAR,STATE,COLORADO,8,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,133
SURVEY,2011,YEAR,STATE,DELAWARE,10,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,130
SURVEY,2011,YEAR,STATE,FLORIDA,12,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,104
SURVEY,2011,YEAR,STATE,GEORGIA,13,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,159
SURVEY,2011,YEAR,STATE,IDAHO,16,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,189
SURVEY,2011,YEAR,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,157
SURVEY,2011,YEAR,STATE,INDIANA,18,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,146
SURVEY,2011,YEAR,STATE,IOWA,19,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,172
SURVEY,2011,YEAR,STATE,KANSAS,20,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,107
SURVEY,2011,YEAR,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,139
SURVEY,2011,YEAR,STATE,LOUISIANA,22,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,135
SURVEY,2011,YEAR,STATE,MARYLAND,24,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,109
